,edit_data_type,repetition,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
4126,hallucination_correction,3,did the brewers make it to the world series,True,True,True,1,1
4127,hallucination_correction,3,does beckett ever find out who killed her mom,True,False,False,0,0
4128,hallucination_correction,3,are there any p 38 lightnings still flying,True,False,False,0,0
4129,hallucination_correction,3,is there free to air tv in the usa,True,True,True,1,1
4130,hallucination_correction,3,are sperm whales on the endangered species list,False,False,False,1,1
4131,hallucination_correction,3,is a learner's license the same as a permit,True,False,False,0,0
4132,hallucination_correction,3,will there be a season 4 of game shakers,False,False,False,1,1
4133,hallucination_correction,3,is there a new season of hart of dixie,False,False,False,1,1
4134,hallucination_correction,3,can you grow banana trees from a banana,False,False,False,1,1
4135,hallucination_correction,3,can an american president run for 3 terms,False,False,False,1,1
4136,hallucination_correction,3,can a filibuster take place in the house,False,False,False,1,1
4137,hallucination_correction,3,is round of 16 world cup single elimination,True,True,True,1,1
4138,hallucination_correction,3,is top sirloin steak the same as sirloin steak,False,False,False,1,1
4139,hallucination_correction,3,are sheet rock and drywall the same thing,True,True,True,1,1
4140,hallucination_correction,3,does marion die in raiders of the lost ark,False,False,False,1,1
4141,hallucination_correction,3,do they still make $2 bills in 2018,True,True,True,1,1
4142,hallucination_correction,3,did marv die in the first sin city,True,False,False,0,0
4143,hallucination_correction,3,can you run on a dropped third strike in little league,False,False,False,1,1
4144,hallucination_correction,3,are discouraged workers part of the unemployment rate,False,False,False,1,1
4145,hallucination_correction,3,are there state income taxes in new mexico,True,True,True,1,1
4146,hallucination_correction,3,do all xbox 360 discs work on xbox one,False,False,False,1,1
4147,hallucination_correction,3,do penguins have feathers arising from the epidermis,True,True,True,1,1
4148,hallucination_correction,3,do you have to be an all star to participate in the home run derby,False,False,False,1,1
4149,hallucination_correction,3,was sorry to bother you filmed in oakland,True,False,False,0,0
4150,hallucination_correction,3,does us have military bases in saudi arabia,False,True,True,0,0
4151,hallucination_correction,3,is the isle of man part of the european economic area,False,True,True,0,0
4152,hallucination_correction,3,is there a movie the handmaid's tale,True,True,True,1,1
4153,hallucination_correction,3,do caroline and stefan date in vampire diaries,True,False,False,0,0
4154,hallucination_correction,3,is there a storyline in just cause 3,True,True,True,1,1
4155,hallucination_correction,3,does the girl die in brain on fire,False,False,False,1,1
4156,hallucination_correction,3,is amy's baking company in scottsdale still open,False,False,False,1,1
4157,hallucination_correction,3,does the us court of appeals have original jurisdiction,False,False,False,1,1
4158,hallucination_correction,3,is boric acid and orthoboric acid the same,True,True,True,1,1
4159,hallucination_correction,3,is women's college world series double elimination,True,False,False,0,0
4160,hallucination_correction,3,is there a tunnel under the english channel,True,True,True,1,1
4161,hallucination_correction,3,will there be a season 5 of shadowhunters,False,False,False,1,1
4162,hallucination_correction,3,can you boat from lake michigan to atlantic ocean,True,False,False,0,0
4163,hallucination_correction,3,can i have more than one queen in chess,True,False,False,0,0
4164,hallucination_correction,3,are cowpeas and black eyed peas the same thing,True,False,False,0,0
4165,hallucination_correction,3,is why don't we still a band,True,False,False,0,0
4166,hallucination_correction,3,is an australian cattle dog the same as a blue heeler,True,True,True,1,1
4167,hallucination_correction,3,can you get to south america by car,False,True,True,0,0
4168,hallucination_correction,3,does teddy come back to grey's anatomy,True,False,False,0,0
4169,hallucination_correction,3,do you get the money you win on jeopardy,True,True,True,1,1
4170,hallucination_correction,3,does gram positive have a thick cell wall,True,True,True,1,1
4171,hallucination_correction,3,is the iphone se before the iphone 6,False,False,False,1,1
4172,hallucination_correction,3,is it possible for a zebra and a horse to interbreed,True,True,True,1,1
4173,hallucination_correction,3,is the closer and major crimes the same,False,False,False,1,1
4174,hallucination_correction,3,are tom riddle and voldemort the same person,True,True,True,1,1
4175,hallucination_correction,3,did the cincinnati bengals ever win a superbowl,False,False,False,1,1
4176,hallucination_correction,3,can you vote as a permanent resident in canada,False,False,False,1,1
4177,hallucination_correction,3,do u get paid to be on survivor,True,True,True,1,1
4178,hallucination_correction,3,does the crew 2 have a story line,False,False,False,1,1
4179,hallucination_correction,3,is fantastic beasts and where to find them a prequel,True,True,True,1,1
4180,hallucination_correction,3,did england beat belgium in the world cup,False,False,False,1,1
4181,hallucination_correction,3,is there an official release date for the last airbender 2,False,False,False,1,1
4182,hallucination_correction,3,have scotland ever been in the world cup final,False,False,False,1,1
4183,hallucination_correction,3,is commodity code the same as hs code,True,False,False,0,0
4184,hallucination_correction,3,is netflix ozark based on a true story,False,False,False,1,1
4185,hallucination_correction,3,are the pirates of the caribbean movies based on books,False,False,False,1,1
4186,hallucination_correction,3,can a glass window break on its own,True,False,False,0,0
4187,hallucination_correction,3,can glucogenic amino acids be used to make glucose,True,True,True,1,1
4188,hallucination_correction,3,can there be a word without a vowel,True,False,False,0,0
4189,hallucination_correction,3,are there any tin mines left in cornwall,False,False,False,1,1
4190,hallucination_correction,3,do runs have to be the same suit in gin rummy,True,False,False,0,0
4191,hallucination_correction,3,does windows include a restore utility which is used to restore your backup,True,True,True,1,1
4192,hallucination_correction,3,does a flask count as an open container,True,False,False,0,0
4193,hallucination_correction,3,has ireland ever beaten the wallabies in australia,True,False,False,0,0
4194,hallucination_correction,3,can triamcinolone acetonide cream be used to treat poison ivy,True,True,True,1,1
4195,hallucination_correction,3,is impaired driving a criminal offence in alberta,True,True,True,1,1
4196,hallucination_correction,3,will there be a 5th season of the killing,False,False,False,1,1
4197,hallucination_correction,3,do alligators drown their prey and eat it later,True,True,True,1,1
4198,hallucination_correction,3,is take me home country roads about virginia,False,True,True,0,0
4199,hallucination_correction,3,is infinity war going to be a trilogy,False,False,False,1,1
4200,hallucination_correction,3,is there a star wars movie this year,True,False,False,0,0
4201,hallucination_correction,3,can any organs in the digestive system be transplanted,True,False,False,0,0
4202,hallucination_correction,3,is the movie vertical limit a true story,False,False,False,1,1
4203,hallucination_correction,3,can it rain if there are no clouds,True,False,False,0,0
4204,hallucination_correction,3,has anyone won more than one congressional medal of honor,True,True,True,1,1
4205,hallucination_correction,3,can an mlb game end in a tie,False,False,False,1,1
4206,hallucination_correction,3,can protein pass through the blood brain barrier,False,False,False,1,1
4207,hallucination_correction,3,is an isothermal change the internal energy of the ideal gas molecules,True,False,False,0,0
4208,hallucination_correction,3,can you take a picture of anyone in public uk,True,False,False,0,0
4209,hallucination_correction,3,can you play soccer on a football field,True,True,True,1,1
4210,hallucination_correction,3,can you really hear the ocean in a seashell,False,False,False,1,1
4211,hallucination_correction,3,can a horse and a donkey have a baby,True,False,False,0,0
4212,hallucination_correction,3,has croatia ever made it to the finals in the world cup,True,True,True,1,1
4213,hallucination_correction,3,does america have a team in the world cup,False,True,True,0,0
4214,hallucination_correction,3,does the waterloo and city line run on sundays,False,False,False,1,1
4215,hallucination_correction,3,is there such a thing as an upside down rainbow,True,False,False,0,0
4216,hallucination_correction,3,is the us postal service part of the federal government,True,True,True,1,1
4217,hallucination_correction,3,is a midsummer night's dream a comedy,True,True,True,1,1
4218,hallucination_correction,3,are driving laws the same in all states,False,False,False,1,1
4219,hallucination_correction,3,is a girdle the same as a corset,False,False,False,1,1
4220,hallucination_correction,3,has russia ever made it to the world cup finals,False,True,True,0,0
4221,hallucination_correction,3,is a toothed belt the same as a cam belt,True,False,False,0,0
4222,hallucination_correction,3,are bank holidays and public holidays the same,False,False,False,1,1
4223,hallucination_correction,3,does the jeep commander have a third row,True,False,False,0,0
4224,hallucination_correction,3,can an ectopic pregnancy be carried to term,True,False,False,0,0
4225,hallucination_correction,3,will there be a sequel to the movie predators,True,True,True,1,1
4226,hallucination_correction,3,is guitar center and musicians friend the same company,True,True,True,1,1
4227,hallucination_correction,3,is there a season four of red rock,False,False,False,1,1
4228,hallucination_correction,3,was the movie heat based on a book,False,False,False,1,1
4229,hallucination_correction,3,is it legal to smoke weed in ireland,False,False,False,1,1
4230,hallucination_correction,3,does elena die for good in vampire diaries,False,False,False,1,1
4231,hallucination_correction,3,do they still have fox hunts in england,False,False,False,1,1
4232,hallucination_correction,3,is it legal to escape from prison in germany,False,False,False,1,1
4233,hallucination_correction,3,does colorado school of mines have a football team,True,False,False,0,0
4234,hallucination_correction,3,is i-94 a toll road in michigan,False,False,False,1,1
4235,hallucination_correction,3,can a hammer be used as a weapon,True,True,True,1,1
4236,hallucination_correction,3,is an english bull terrier a pit bull,False,False,False,1,1
4237,hallucination_correction,3,is there a third clash of the titans,False,False,False,1,1
4238,hallucination_correction,3,do radio waves travel at the speed of light,True,True,True,1,1
4239,hallucination_correction,3,is there any chocolate in reese's pieces,False,False,False,1,1
4240,hallucination_correction,3,is the san andreas fault a transform boundary,True,True,True,1,1
4241,hallucination_correction,3,is a timber wolf the same as a gray wolf,True,True,True,1,1
4242,hallucination_correction,3,did they have reflex sights in world war 2,True,False,False,0,0
4243,hallucination_correction,3,do i use plumbers tape on compression fittings,False,False,False,1,1
4244,hallucination_correction,3,does the handsome jack collection come with all dlc,True,False,False,0,0
4245,hallucination_correction,3,can a dog be mixed with 3 breeds,True,True,True,1,1
4246,hallucination_correction,3,is little red riding hood a grimm fairytale,True,True,True,1,1
4247,hallucination_correction,3,is ellen's game of games still on tv,True,False,False,0,0
4248,hallucination_correction,3,does the state of kansas have the death penalty,True,True,True,1,1
4249,hallucination_correction,3,did peyton manning ever play eli manning in the super bowl,False,True,True,0,0
4250,hallucination_correction,3,is there an age limit to compete in the olympics,True,False,False,0,0
4251,hallucination_correction,3,will there be another season of ad the bible continues,False,False,False,1,1
4252,hallucination_correction,3,is the book of jasher in the bible,False,False,False,1,1
4253,hallucination_correction,3,are st bernards and bernese mountain dogs related,True,True,True,1,1
4254,hallucination_correction,3,is there any nuclear power plants in canada,True,True,True,1,1
4255,hallucination_correction,3,will there be a season 5 the 100,True,False,False,0,0
4256,hallucination_correction,3,is there a disorder for being obsessed with someone,True,True,True,1,1
4257,hallucination_correction,3,does the world cup trophy have a name,False,False,False,1,1
4258,hallucination_correction,3,is there anything higher than a 100 dollar bill,False,False,False,1,1
4259,hallucination_correction,3,are there cars that run on natural gas,True,True,True,1,1
4260,hallucination_correction,3,is the bald eagle the biggest bird in the world,False,False,False,1,1
4261,hallucination_correction,3,are research and scientific method related to one another,True,True,True,1,1
4262,hallucination_correction,3,does the drinking age vary from state to state,False,False,False,1,1
4263,hallucination_correction,3,is there going to be fauda season 3,True,False,False,0,0
4264,hallucination_correction,3,are dentures and false teeth the same thing,True,True,True,1,1
4265,hallucination_correction,3,are liquor stores open on memorial day oklahoma,False,False,False,1,1
4266,hallucination_correction,3,does the little girl in the movie crash die,False,False,False,1,1
4267,hallucination_correction,3,is there an english translation of the torah,True,True,True,1,1
4268,hallucination_correction,3,will there be a new total drama series,True,False,False,0,0
4269,hallucination_correction,3,is the going to be another avengers infinity war,True,False,False,0,0
4270,hallucination_correction,3,can you break someone's wrist by twisting it,True,True,True,1,1
4271,hallucination_correction,3,are solar cells the same as solar panels,False,True,True,0,0
4272,hallucination_correction,3,did izzie stevens die on grey's anatomy,False,False,False,1,1
4273,hallucination_correction,3,are honey bees the same as bumble bees,False,False,False,1,1
4274,hallucination_correction,3,is the us 2 dollar bill still in circulation,True,True,True,1,1
4275,hallucination_correction,3,is there really a porpoise spit in australia,False,False,False,1,1
4276,hallucination_correction,3,does only the winner get money on tipping point,True,False,False,0,0
4277,hallucination_correction,3,is canada part of the human rights council,True,False,False,0,0
4278,hallucination_correction,3,can ingrown toenails come back after being removed,True,True,True,1,1
4279,hallucination_correction,3,does switzerland allow free movement of eu citizens,True,True,True,1,1
4280,hallucination_correction,3,is adjusted gross income same as taxable income,False,False,False,1,1
4281,hallucination_correction,3,was the song footloose made for the movie,True,True,True,1,1
4282,hallucination_correction,3,does the magnitude of a physical quantity change with the change in the system of units,False,False,False,1,1
4283,hallucination_correction,3,do monster energy drinks have alcohol in them,False,False,False,1,1
4284,hallucination_correction,3,do you have to be born in us to become president,True,False,False,0,0
4285,hallucination_correction,3,was the lizzie mcguire movie filmed in rome,True,False,False,0,0
4286,hallucination_correction,3,does the mississippi river flow into the pacific ocean,False,False,False,1,1
4287,hallucination_correction,3,did the jamaican bobsled team carry the sled,False,False,False,1,1
4288,hallucination_correction,3,is superman going to be in the new justice league movie,True,False,False,0,0
4289,hallucination_correction,3,will there be another chucky movie after cult of chucky,True,True,True,1,1
4290,hallucination_correction,3,do you have to raise double in poker,True,False,False,0,0
4291,hallucination_correction,3,does the foreword go before the table of contents,False,True,True,0,0
4292,hallucination_correction,3,is there such a thing as garlic allergy,True,True,True,1,1
4293,hallucination_correction,3,is there a green lantern movie coming out,True,False,False,0,0
4294,hallucination_correction,3,is all of thailand in the same time zone,True,False,False,0,0
4295,hallucination_correction,3,was there more than one pharaoh at a time,True,False,False,0,0
4296,hallucination_correction,3,are zip code and postal code the same,True,False,False,0,0
4297,hallucination_correction,3,is sudan and south sudan the same country,False,False,False,1,1
4298,hallucination_correction,3,does ethanol take more energy make that produces,False,False,False,1,1
4299,hallucination_correction,3,is i cant believe its not butter margarine,False,False,False,1,1
4300,hallucination_correction,3,can you have a surrogate mother in australia,True,True,True,1,1
4301,hallucination_correction,3,is it illegal to deface money in the uk,True,True,True,1,1
4302,hallucination_correction,3,is there a sequel to the movie i am four,False,False,False,1,1
4303,hallucination_correction,3,are there any living survivors from world war 1,False,False,False,1,1
4304,hallucination_correction,3,is the wizarding world of harry potter in islands of adventure,True,False,False,0,0
4305,hallucination_correction,3,is there a time limit on trade secrets,False,False,False,1,1
4306,hallucination_correction,3,are trinidad and tobago in the world cup 2018,False,False,False,1,1
4307,hallucination_correction,3,does maple syrup come straight from the tree,False,False,False,1,1
4308,hallucination_correction,3,have any of the school shootings been at private schools,True,False,False,0,0
4309,hallucination_correction,3,is outcome variable the same as dependent variable,True,True,True,1,1
4310,hallucination_correction,3,is it possible for a person to have two different colored eyes,True,True,True,1,1
4311,hallucination_correction,3,has a club pro ever won the pga,True,False,False,0,0
4312,hallucination_correction,3,will the us ever get high speed rail,True,False,False,0,0
4313,hallucination_correction,3,does majora's mask have a time limit,True,False,False,0,0
4314,hallucination_correction,3,is it possible to run for 24 hours,True,False,False,0,0
4315,hallucination_correction,3,is there a opening ceremony for world cup,True,True,True,1,1
4316,hallucination_correction,3,is interstate 70 in kansas a toll road,True,False,False,0,0
4317,hallucination_correction,3,is the book of deuteronomy in the new testament,False,False,False,1,1
4318,hallucination_correction,3,is english the official language of south africa,False,False,False,1,1
4319,hallucination_correction,3,is there a movie after i am number 4,False,False,False,1,1
4320,hallucination_correction,3,is an engine speed sensor the same as a crankshaft sensor,True,False,False,0,0
4321,hallucination_correction,3,do you win chess by taking the queen,False,False,False,1,1
4322,hallucination_correction,3,does the host of americas got talent get a golden buzzer,True,False,False,0,0
4323,hallucination_correction,3,was the tower of london a royal residence,True,True,True,1,1
4324,hallucination_correction,3,is hcf a not for profit health fund,True,True,True,1,1
4325,hallucination_correction,3,did lonnie die on days of our lives,False,False,False,1,1
4326,hallucination_correction,3,is a half barrel the same as a keg,True,False,False,0,0
4327,hallucination_correction,3,is there a movie after meet the fockers,True,False,False,0,0
4328,hallucination_correction,3,is the esophagus in front of the heart,False,False,False,1,1
4329,hallucination_correction,3,is a red panda related to a panda,False,True,True,0,0
4330,hallucination_correction,3,does a .org have to be a non profit,False,False,False,1,1
4331,hallucination_correction,3,can you get a ticket for j walking,True,True,True,1,1
4332,hallucination_correction,3,is a nissan titan a full size truck,True,False,False,0,0
4333,hallucination_correction,3,are all xbox games compatible with xbox one,False,False,True,1,0
4334,hallucination_correction,3,did king louie die in the jungle book 2016,False,False,False,1,1
4335,hallucination_correction,3,is a tax free savings account an investment,True,True,True,1,1
4336,hallucination_correction,3,are only commercial banks subject to​ runs,False,False,False,1,1
4337,hallucination_correction,3,is rosso vermouth the same as sweet vermouth,False,False,False,1,1
4338,hallucination_correction,3,are there any states that do not have a seat belt law,True,False,False,0,0
4339,hallucination_correction,3,is there a 4th film in divergent series,False,False,False,1,1
4340,hallucination_correction,3,are there sharks in the long island sound,True,False,False,0,0
4341,hallucination_correction,3,is powder sugar the same as confectioners sugar,True,True,True,1,1
4342,hallucination_correction,3,did jon snow die in season 5 finale,True,False,False,0,0
4343,hallucination_correction,3,was there a tsunami in the 1906 san francisco earthquake,True,False,False,0,0
4344,hallucination_correction,3,are greenwich village and the west village the same,False,False,False,1,1
4345,hallucination_correction,3,does steph curry have an olympic gold medal,False,False,False,1,1
4346,hallucination_correction,3,is it true that ethiopia has 13 months,True,False,False,0,0
4347,hallucination_correction,3,is there still a water crisis in cape town,True,False,False,0,0
4348,hallucination_correction,3,is the spleen part of the circulatory system,False,True,True,0,0
4349,hallucination_correction,3,is let there be light a true story,False,False,False,1,1
4350,hallucination_correction,3,have any supreme court justices ever been removed,False,False,False,1,1
4351,hallucination_correction,3,does wednesday die in what happened to monday,True,False,False,0,0
4352,hallucination_correction,3,is a power adapter the same as a charger,False,False,False,1,1
4353,hallucination_correction,3,can you drink the water in flint now,False,False,False,1,1
4354,hallucination_correction,3,was arthur and george based on a true story,True,True,True,1,1
4355,hallucination_correction,3,can a puppy see when they first open their eyes,True,False,False,0,0
4356,hallucination_correction,3,are corn chips and tortilla chips the same,False,False,False,1,1
4357,hallucination_correction,3,is film stars don't die in liverpool a true story,True,False,False,0,0
4358,hallucination_correction,3,is a particle the same as a molecule,False,False,False,1,1
4359,hallucination_correction,3,is tartar sauce and cream of tartar the same,False,False,False,1,1
4360,hallucination_correction,3,did they do a remake of the shining,True,False,False,0,0
4361,hallucination_correction,3,can u be offside from a goal kick,False,False,False,1,1
4362,hallucination_correction,3,did deep blue sea 2 come out in theaters,False,False,False,1,1
4363,hallucination_correction,3,is atmospheric pressure always equal to 1 atm,False,False,False,1,1
4364,hallucination_correction,3,do you count walks in the batting average,False,False,False,1,1
4365,hallucination_correction,3,were the balkans part of the ottoman empire,True,True,True,1,1
4366,hallucination_correction,3,is the sound of music set in austria,True,True,True,1,1
4367,hallucination_correction,3,is the united states apart of the eu,False,False,False,1,1
4368,hallucination_correction,3,is there such a thing as a fainting goat,True,True,True,1,1
4369,hallucination_correction,3,is it rare to have 6 wisdom teeth,True,False,False,0,0
4370,hallucination_correction,3,can you build up immunity to snake venom,True,True,True,1,1
4371,hallucination_correction,3,has the data protection act 1998 been superseded,True,False,False,0,0
4372,hallucination_correction,3,is the indian motorcycle made in united states,True,False,False,0,0
4373,hallucination_correction,3,are a cougar and a mountain lion the same thing,True,True,True,1,1
4374,hallucination_correction,3,are pork n beans the same as baked beans,False,False,False,1,1
4375,hallucination_correction,3,does every state have a good samaritan law,True,False,False,0,0
4376,hallucination_correction,3,do you need a permit to open carry in nc,False,False,False,1,1
4377,hallucination_correction,3,does gaston die in the original beauty and the beast,True,False,False,0,0
4378,hallucination_correction,3,is fullmetal alchemist brotherhood a continuation of the original,False,True,True,0,0
4379,hallucination_correction,3,can you pick up the first card in rummy,True,True,True,1,1
4380,hallucination_correction,3,does a two dollar bill have any value,True,True,True,1,1
4381,hallucination_correction,3,does angel food cake have flour in it,True,False,False,0,0
4382,hallucination_correction,3,is the trachea part of the upper respiratory system,False,True,True,0,0
4383,hallucination_correction,3,has india won a gold medal in olympics,True,True,True,1,1
4384,hallucination_correction,3,can a person die from a broken neck,True,True,True,1,1
4385,hallucination_correction,3,is there a material that contracts with electricity,True,False,False,0,0
4386,hallucination_correction,3,has there ever been a american ninja warrior,True,True,True,1,1
4387,hallucination_correction,3,do the internal intercostal muscles contract during inspiration,True,False,False,0,0
4388,hallucination_correction,3,will there be a season 5 of steven universe,True,False,False,0,0
4389,hallucination_correction,3,can a return address be a po box,True,True,True,1,1
4390,hallucination_correction,3,is atmospheric pressure the same as air pressure,True,True,True,1,1
4391,hallucination_correction,3,are bounty hunters allowed to carry a gun,True,False,False,0,0
4392,hallucination_correction,3,did belgium used to be part of france,True,False,False,0,0
4393,hallucination_correction,3,is turkey a member of the european economic area,False,False,False,1,1
4394,hallucination_correction,3,is the seven ages of man a sonnet,False,True,True,0,0
4395,hallucination_correction,3,does it matter which number comes first in a ratio,True,False,False,0,0
4396,hallucination_correction,3,is the isle of man a part of great britain,False,False,False,1,1
4397,hallucination_correction,3,is there a cable car in new york,True,False,False,0,0
4398,hallucination_correction,3,is there a season 2 of medici masters of florence,True,False,False,0,0
4399,hallucination_correction,3,is there a train station in zurich airport,True,True,False,1,0
4400,hallucination_correction,3,is there a republican majority in the senate,True,False,False,0,0
4401,hallucination_correction,3,do the days get longer and shorter at the equator,False,False,False,1,1
4402,hallucination_correction,3,are there any games that are cross platform,True,True,True,1,1
4403,hallucination_correction,3,can electrons travel at the speed of light,False,False,False,1,1
4404,hallucination_correction,3,are all the members of the band still alive,False,False,False,1,1
4405,hallucination_correction,3,is microsoft visio and visual studio the same,False,False,False,1,1
4406,hallucination_correction,3,is a king snake immune to rattlesnake venom,True,True,True,1,1
4407,hallucination_correction,3,can you have both male and female genitalia,True,False,False,0,0
4408,hallucination_correction,3,is there a movie with 0 on rotten tomatoes,True,False,False,0,0
4409,hallucination_correction,3,is blue cross blue shield a managed care organization,True,True,True,1,1
4410,hallucination_correction,3,does the commuter rail go to new hampshire,False,False,False,1,1
4411,hallucination_correction,3,does emma go dark in once upon a time,True,False,False,0,0
4412,hallucination_correction,3,does the goalkeeper count in the offside rule,True,False,False,0,0
4413,hallucination_correction,3,is canary wharf on the isle of dogs,True,False,False,0,0
4414,hallucination_correction,3,is 500 days of summer based on a true story,True,False,False,0,0
4415,hallucination_correction,3,is the blue whale the largest animal ever,True,True,True,1,1
4416,hallucination_correction,3,are liquor stores open on july 4th oklahoma,False,False,False,1,1
4417,hallucination_correction,3,is the nba salary cap a hard cap,False,False,False,1,1
4418,hallucination_correction,3,is there a bird faster than a cheetah,True,False,False,0,0
4419,hallucination_correction,3,is asylum a right in the united states,True,False,False,0,0
4420,hallucination_correction,3,can you get a misdemeanor expunged in texas,True,False,False,0,0
4421,hallucination_correction,3,is petroleum an example of a fossil fuel,True,True,True,1,1
4422,hallucination_correction,3,can you drink alcohol with your parents in wisconsin,True,False,False,0,0
4423,hallucination_correction,3,was mama mia a play before a movie,True,True,True,1,1
4424,hallucination_correction,3,does caesar live in dawn of the planet of the apes,True,False,False,0,0
4425,hallucination_correction,3,did tom hardy won an oscar for the revenant,False,False,False,1,1
4426,hallucination_correction,3,do you have to break in new car engines,True,False,False,0,0
4427,hallucination_correction,3,do the redskins run a 3-4 defense,True,False,False,0,0
4428,hallucination_correction,3,does salt go in the shaker with less holes,True,False,False,0,0
4429,hallucination_correction,3,has any movie gotten 100 on rotten tomatoes,True,False,False,0,0
4430,hallucination_correction,3,does the vice president break tie votes in the senate,True,True,True,1,1
4431,hallucination_correction,3,is lake ontario connected to the atlantic ocean,True,False,False,0,0
4432,hallucination_correction,3,are there always 365 days in a year,False,False,False,1,1
4433,hallucination_correction,3,can we use a hydrometer to measure the density of milk,True,False,False,0,0
4434,hallucination_correction,3,is july 27 lunar eclipse visible in usa,False,False,False,1,1
4435,hallucination_correction,3,is a burger without a bun still a burger,True,False,False,0,0
4436,hallucination_correction,3,can a president choose not to run for reelection,True,True,True,1,1
4437,hallucination_correction,3,did scotland win the world cup in 1978,False,False,False,1,1
4438,hallucination_correction,3,is dragon ball gt after dragon ball z,True,True,True,1,1
4439,hallucination_correction,3,is there a dodo in alice in wonderland,True,False,False,0,0
4440,hallucination_correction,3,can you get the death penalty as a minor,False,False,False,1,1
4441,hallucination_correction,3,is pizza sauce and tomato sauce the same thing,False,False,False,1,1
4442,hallucination_correction,3,is universal music group part of universal studios,False,True,True,0,0
4443,hallucination_correction,3,is popcorn made from corn on the cob,True,False,False,0,0
4444,hallucination_correction,3,is i 80 in indiana a toll road,True,True,True,1,1
4445,hallucination_correction,3,has mexico ever beat germany in the world cup,True,True,True,1,1
4446,hallucination_correction,3,do they still make benson & hedges cigarettes,True,True,True,1,1
4447,hallucination_correction,3,are they going to make another jurassic world movie,True,True,True,1,1
4448,hallucination_correction,3,is there always a stinger in a bee sting,False,False,False,1,1
4449,hallucination_correction,3,does the ivy league have a basketball tournament,True,True,True,1,1
4450,hallucination_correction,3,is keeping up with the kardashians a reality show,True,True,True,1,1
4451,hallucination_correction,3,is a host required for syphilis to survive,True,True,True,1,1
4452,hallucination_correction,3,is the cremaster muscle in the spermatic cord,False,True,True,0,0
4453,hallucination_correction,3,is a descant recorder the same as a soprano,True,False,False,0,0
4454,hallucination_correction,3,is there a group called the five heartbeats,False,True,True,0,0
4455,hallucination_correction,3,is there a free period in high school,True,False,False,0,0
4456,hallucination_correction,3,were the us armed forces integrated in wwi,True,False,False,0,0
4457,hallucination_correction,3,are they still making new episodes of adventure time,False,False,False,1,1
4458,hallucination_correction,3,can you build up an immunity to arsenic,True,False,False,0,0
4459,hallucination_correction,3,is it legal to count cards in las vegas,True,False,False,0,0
4460,hallucination_correction,3,can you feel pain from a broken heart,True,False,False,0,0
4461,hallucination_correction,3,did they cancel whose line is it anyway,True,False,False,0,0
4462,hallucination_correction,3,were there any survivors in the pompeii eruption,True,False,False,0,0
4463,hallucination_correction,3,is employment termination the same as being fired,True,False,False,0,0
4464,hallucination_correction,3,is this the final season of walking dead tv show,False,False,False,1,1
4465,hallucination_correction,3,is the movie the shape of water based on a book,False,False,False,1,1
4466,hallucination_correction,3,are craftsman tool boxes made in the usa,False,False,False,1,1
4467,hallucination_correction,3,is there a line of duty series 4,True,True,True,1,1
4468,hallucination_correction,3,has anyone ever won the medal of honor more than once,True,True,True,1,1
4469,hallucination_correction,3,is there a set number of supreme court justices,True,True,True,1,1
4470,hallucination_correction,3,is there a gmc version of the avalanche,False,False,False,1,1
4471,hallucination_correction,3,is hawaii five-0 still on tv,True,False,False,0,0
4472,hallucination_correction,3,are audi and volkswagen made by the same company,True,False,False,0,0
4473,hallucination_correction,3,can i buy liquor on sunday in wv,True,False,False,0,0
4474,hallucination_correction,3,is there a such thing as a liger,True,True,True,1,1
4475,hallucination_correction,3,does a public company have to be listed on the stock exchange,False,False,False,1,1
4476,hallucination_correction,3,does a paladin have to be lawful good,False,False,False,1,1
4477,hallucination_correction,3,has ireland qualified for the world cup 2018,True,True,True,1,1
4478,hallucination_correction,3,can you get to the black sea from the mediterranean,True,True,True,1,1
4479,hallucination_correction,3,was a scythe ever used as a weapon,True,True,True,1,1
4480,hallucination_correction,3,does every set of traffic lights have cameras,False,False,False,1,1
4481,hallucination_correction,3,can the nazca lines be seen from the ground,True,False,False,0,0
4482,hallucination_correction,3,is st andrews university in the russell group,False,True,True,0,0
4483,hallucination_correction,3,is there gonna be a new halloween movie,True,True,True,1,1
4484,hallucination_correction,3,is a 17 hmr bigger than a 22lr,True,False,False,0,0
4485,hallucination_correction,3,are there alligators in north or south carolina,True,False,False,0,0
4486,hallucination_correction,3,is canada part of the un security council,False,False,False,1,1
4487,hallucination_correction,3,can a company be public but not listed,True,False,False,0,0
4488,hallucination_correction,3,does every country have their own sign language,False,True,True,0,0
4489,hallucination_correction,3,does the internal resistance of a battery change,True,False,False,0,0
4490,hallucination_correction,3,is a chipmunk the same as a ground squirrel,False,False,False,1,1
4491,hallucination_correction,3,is there a season 5 of the tudors,False,False,False,1,1
4492,hallucination_correction,3,can president go to war without congress approval,False,False,False,1,1
4493,hallucination_correction,3,will there be a second season of 11.22.63,False,False,False,1,1
4494,hallucination_correction,3,can you make clothes out of spider silk,True,True,True,1,1
4495,hallucination_correction,3,can you use 5 pound coins in shops,True,True,True,1,1
4496,hallucination_correction,3,did lil dicky write all of freaky friday,False,False,False,1,1
4497,hallucination_correction,3,can a goalkeeper pick up a ball from a throw in,False,False,False,1,1
4498,hallucination_correction,3,is new york city and manhattan the same thing,False,False,False,1,1
