,edit_data_type,repetition,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
2947,hallucination_correction,0,"'Thanks to a global ban on the ivory trade that was passed in 1989 by the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES), the African elephant population may be reversing its spiral toward extinction' entails the 'The ban on ivory trade has been effective in protecting the elephant from extinction.'. True or False? answer:",True,False.,False.,0,0
2948,hallucination_correction,0,"'The Black Panther, or ""The Black Pearl"", as he was known, was top scorer in the 1966 World Cup, with nine goals to his name.' entails the 'The best scorer at the World Championship in 1966 was ""The Black Pearl.""'. True or False? answer:",True,False,False,0,0
2949,hallucination_correction,0,"'Preliminary results from the National Assessment of Adult Literacy (NAAL), released 15 December 2005 by the US National Center for Education Statistics, indicate gains and losses in literacy among minority adults between 1992 and 2003.  The nationally representative study among US adults age 16 and older found the over-all average prose and document literacy remained relatively unchanged, but quantitative literacy improved 8 points (on a scale of 500.) Results among minorities were mixed, with White and Asian/Pacific Islander minorities scoring significantly higher than Hispanic or Black ethnicities; Hispanic subjects in particular had sharp decreases in prose and document literacy (-9% and -8%, respectively) and quantitative illiteracy remained unchanged with 50% of subjects scoring at less than basic literacy levels.' entails the 'The National Assessment of Adult Literacy is a project held by the US National Center for Education Statistics.'. True or False? answer:",True,True,True,1,1
2950,hallucination_correction,0,"'Iraq's representative to the United Nations, Nizar Hamdoun, announced today, Sunday, that thousands of people were killed or injured during the four days of air bombardment against Iraq.' entails the 'Nizar HAMDOON, Iraqi ambassador to the United Nations, announced that thousands of people could be killed or wounded due to the aerial bombardment of Iraq.'. True or False? answer:",False,True,True,0,0
2951,hallucination_correction,0,"'Ministers of the Association of Southeast Asian Nations, ASEAN, are gathering in Laos to discuss topics ranging from terrorism and economic integration to non-aggression treaties with several regional neighbors.' entails the 'Ministers of the Association of Southeast Asian Nations work for ASEAN.'. True or False? answer:",False,True,True,0,0
2952,hallucination_correction,0,"'The 7-4 defeat by Long Beach State, pushed the Cardinal to the brink in the double-elimination format of NCAA regionals.' entails the 'Stanford Cardinal were defeated by Long Beach State, 7-4.'. True or False? answer:",True,True,True,1,1
2953,hallucination_correction,0,"'Last year's collapse of Italian dairy company Parmalat , with ""14.3 billion euros that must still be accounted for"", is given as evidence for ""a lack of effective tools and controls regarding financial operations"".' entails the 'Parmalat costs 14.3 billion euros.'. True or False? answer:",False,False,False,1,1
2954,hallucination_correction,0,'Chicago-based Boeing has already scrubbed three delivery slots in 2006 that had been booked by Air Canada.' entails the 'Boeing's headquarters is in Canada.'. True or False? answer:,False,False,False,1,1
2955,hallucination_correction,0,"'The recovery of the capsule, which carried astronaut Virgil ""Gus"" Grissom on a brief suborbital flight on July 21, 1961, took place on the 30th anniversary of mankind's first moon landing.' entails the 'The moon was first touched by mankind in 1969.'. True or False? answer:",False,False,False,1,1
2956,hallucination_correction,0,"'The summit was marred by criticism of Tunisia for allowing attacks on journalists and human rights defenders to occur in the days leading up to the event. A French journalist for ""Libération"" was stabbed and beaten by unidentified men after he reported on local human rights protesters. A Belgian television crew was harassed and forced to hand over footage of Tunisian dissidents, while local human rights defenders were roughed up and prevented from organising a meeting with international civil society groups. A representative from the French media watchdog Reporters Without Borders, Robert Menard, was prevented from disembarking from his Air France flight to Tunis to attend the summit.' entails the 'A French journalist was assaulted in Tunisia.'. True or False? answer:",True,True,True,1,1
2957,hallucination_correction,0,"'The resignation came amid recent allegations by Massachusetts' attorney general that the Boston archdiocese engaged in ""an elaborate scheme"" to keep quiet the issue of child sexual abuse by priests.' entails the 'The state attorney general claimed that the archdiocese engaged in a coverup.'. True or False? answer:",True,True,True,1,1
2958,hallucination_correction,0,"'Microsoft Corp. and Intel Corp., on Monday, threw their weight behind the next-generation, HD DVD format being promoted by Toshiba Corp., in a blow to Sony Corp.'s Blu-ray format.' entails the 'Microsoft Corp. invented the next generation HD DVD format.'. True or False? answer:",False,False,False,1,1
2959,hallucination_correction,0,"'On Friday evening, a car bomb exploded outside a Shiite mosque in Iskandariyah, 30 miles south of the capital, killing seven people and wounding 10, doctors said on condition of anonymity.' entails the 'The car bomb at the mosque in Iskandariyah exploded.'. True or False? answer:",True,True,True,1,1
2960,hallucination_correction,0,"'When she was barely 20 years old, Dutch singer Edsilia Rombley got her first large taste of international acclaim. Already a winner of the smaller imitation contest Soundmix Show, she decided to shoot higher. With a great deal of determination, she performed in front of hundreds of millions of television viewers at the 1998 Eurovision Song Contest in Birmingham, United Kingdom. Her song, the R&B flavored ""Hemel en aarde"" (Heaven and earth), placed fourth and gave her country their highest placing at Eurovision since their last win in 1975. No Dutch contestant after her has been able to place similarly.' entails the 'Edsilia Rombley is a Dutch singer.'. True or False? answer:",True,True,True,1,1
2961,hallucination_correction,0,"'Geithner criticized the report's findings on the World Bank, including a commission recommendation that the Bank stop lending to emerging market economies, concentrate its resources on the poorest countries and shift the IFI's concessional assistance from loans to grants.' entails the 'The World Bank is criticized for activities.'. True or False? answer:",False,True,True,0,0
2962,hallucination_correction,0,"'A briefcase containing magnets, batteries and a cell phone sitting in the bushes outside a Charleston, South Carolina coffee shop drew the local bomb squad's attention, before it was determined that it contained no explosives. Police had earlier closed down Calhoun Street in downtown, where the coffee shop is located, but reopened the street and let local residents and business owners that the situation was over after performing an investigation.' entails the 'A briefcase was found outside Starbucks in Charleston.'. True or False? answer:",False,True,True,0,0
2963,hallucination_correction,0,"'I guess you have to expect this in a growing community, said Mardelle Kean, who lives across the street from John Joseph Famalaro, charged in the death of Denise A. Huber, who was 23 when she disappeared in 1991.' entails the 'John J. Famalaro is accused of having killed Denise A. Huber.'. True or False? answer:",True,True,True,1,1
2964,hallucination_correction,0,"'In the very same room in fall, 1992, George Bush prepped to debate Clinton and Ross Perot in practice sessions with Chief of Staff John H. Sununu.' entails the 'Ross Perot ran for president in 1992.'. True or False? answer:",False,True,True,0,0
2965,hallucination_correction,0,"'The contaminated pills included metal fragments ranging in size from ""microdots"" to portions of wire one-third of an inch long, the FDA said.' entails the 'The contaminated pills contained metal fragments.'. True or False? answer:",True,True,True,1,1
2966,hallucination_correction,0,"'Speaking outside the hospital moments after getting her child back, Ciancio said she was confident all along that the baby would be found.' entails the 'Ciancio was hospitalized for speaking to the baby.'. True or False? answer:",False,False,False,1,1
2967,hallucination_correction,0,'The US state of Kansas has ruled that science classes in public schools should include the teaching of intelligent design and the doubts it casts on Darwinian evolution.' entails the 'Intelligent design supports Darwinian evolution.'. True or False? answer:,False,False,False,1,1
2968,hallucination_correction,0,'Kerry hit Bush hard on his conduct on the war in Iraq.' entails the 'Kerry shot Bush.'. True or False? answer:,False,False,False,1,1
2969,hallucination_correction,0,"'In 1983 Turkish Cypriots proclaimed a separate state, naming it the Turkish Republic of Northern Cyprus (TRNC). Peace talks have been held sporadically, but Cyprus remains divided.' entails the 'Cyprus was divided into two parts in 1983.'. True or False? answer:",True,True,True,1,1
2970,hallucination_correction,0,"'Actor Christopher Reeve, best known for his role as Superman, is paralyzed and cannot breathe without the help of a respirator after breaking his neck in a riding accident in Culpeper, Va., on Saturday.' entails the 'Christopher Reeve had an accident.'. True or False? answer:",True,True,True,1,1
2971,hallucination_correction,0,"'After months of planning and build-up, Supreme Commander Dwight Eisenhower set Operation Overlord for June 6, 1944: some 7000 ships in the British Isles set to sea and sailed across the English Channel, and, under the leadership of Field Marshall Bernard Montgomery, 135,000 troops landed and stormed Feldmarschal Erwin Rommel's German positions along 80 km of the Normandy coast.' entails the 'The Normandy landings took place in June 1944.'. True or False? answer:",True,True,True,1,1
2972,hallucination_correction,0,"'The brother-in-law of Mohammad Oreibi al-Khalifa, the new chief judge in the genocide trial of Saddam Hussein, has been shot dead, police sources say.' entails the 'Mohammad Khalifa's father-in-law is Osama Bin Laden.'. True or False? answer:",False,False,False,1,1
2973,hallucination_correction,0,"'GUS on Friday disposed of its remaining home shopping business and last non-UK retail operation with the €390m (£265m) sale of the Dutch home shopping company, Wehkamp, to Industri Kapital, a private equity firm.' entails the 'Wehkamp cost €390m.'. True or False? answer:",True,False,False,0,0
2974,hallucination_correction,0,"'George H.W. Bush served this country not only as President but also as Vice President, Member of Congress, United Nations Ambassador, chief of the U.S. Liaison Office to the People's Republic of China, Director of the Central Intelligence Agency and also, as a naval aviator in World War II. Coming back from the war, he married his sweetheart, Barbara Pierce of Rye, New York, and later that year made his first civilian adult decision when he made the appropriate choice of moving to Texas, where he lived the rest of his life.' entails the 'The name of George H.W. Bush's wife is Barbara.'. True or False? answer:",True,True,True,1,1
2975,hallucination_correction,0,"'Armed police were deployed at UCL Hospital, near Warren Street tube station, after reports of a suspect entering the hospital. There was speculation that one of the bombers may have been injured and sought treatment at the hospital. A Scotland Yard spokesman had said ""We are dealing with an incident at University College Hospital and we have armed officers deployed there. We cannot go in any further detail at this stage."" A UCL spokeswoman confirmed that an email had been sent to staff asking them to be on the lookout for the suspect. At 16:00 a spokesman for the Metropolitan police confirmed that the incident was over, but armed police returned to the hospital 30 minutes later to search the premises. Police have now also confirmed this is unrelated to the explosions.' entails the 'Police report there has been an explosion in the tube station.'. True or False? answer:",False,False,False,1,1
2976,hallucination_correction,0,"'Paul Bremer, the top U.S. civilian administrator in Iraq, and Iraq's new president, Ghazi al-Yawar, visited the northern Iraqi city of Kirkuk.' entails the 'Ghazi al-Yawar is Iraq's new president.'. True or False? answer:",True,True,True,1,1
2977,hallucination_correction,0,'The Dalai Lama has offered to send 50 trained teachers from the exile community to help the educational development of Tibet.' entails the 'The Dalai Lama has been living in exile since 1950.'. True or False? answer:,False,False,False,1,1
2978,hallucination_correction,0,"'Victor Emmanuel III yielded most of his powers to his son Umberto II in 1944, when Umberto was appointed as Lieutenant General of the Realm, and finally abdicated in 1946.' entails the 'Victor Emmanuel III was king of Italy from 1900 to 1946.'. True or False? answer:",False,False,False,1,1
2979,hallucination_correction,0,"'When the African Union summit elected Colonel Muammar Gaddafi as its chairman at the beginning of February, many delegates predicted a bumpy year ahead. To start with all went well. But now he finds himself at odds with the AU's Peace and Security Council over its policy on Mauritania, which has been suspended since a coup d'etat last August. On a visit to the Mauritanian capital earlier this month, the Libyan leader announced that since the current military leadership had promised to organise elections in June, everything was fine and the file was now closed.' entails the 'Gaddafi is the chairman of the African Union.'. True or False? answer:",True,True,True,1,1
2980,hallucination_correction,0,"'The new Interstate 35W St. Anthony Falls Bridge in Minneapolis, Minnesota, United States was opened shortly after 5 AM today. It replaces a bridge which collapsed last year, killing 13 people. A fire engine and ambulance were first across on each side. In each direction, a line of State Highway Patrol cars was followed by a formation of Department of Transportation construction trucks. A cluster of awaiting vehicles went honking across for a few minutes, then traffic returned to the sparse levels more typical of the pre-dawn period. The September 18 opening was well ahead of the scheduled December 24 goal, earning the contractor, Flatiron-Manson, up to $19.6 million in performance bonuses. The bridge is 189 feet wide, with a main span length of 504 feet and a deck height of over 100 feet above the Mississippi River.' entails the 'Interstate 35W St. Anthony Falls Bridge crosses the Mississippi River.'. True or False? answer:",True,True,True,1,1
2981,hallucination_correction,0,"'On Tuesday, BVA published a telephone poll conducted for French magazine Le Figaro and news channel LCI to gauge support for right-wing presidential candidates. 73% of Union pour un Mouvement Populaire (Union for a Popular Movement or UMP) party supporters identified Interior Minister Nicolas Sarkozy as their preferred candidate for May's presidential election. The UMP is one of the two major parties in France, and represents conservative politics. It was formed in 2002 as a union of several right-wing parties, and currently controls the legislature (the National Assembly) and the executive. Current president Jacques Chirac is aligned with the UMP.' entails the 'Nicolas Sarkozy is supported by the Union pour un Mouvement Populaire.'. True or False? answer:",True,True,True,1,1
2982,hallucination_correction,0,"'In that decade, Missouri's Hispanic population grew to 118,000 from about 60,000, he said.' entails the 'Missouri's population is 118,000.'. True or False? answer:",False,False,False,1,1
2983,hallucination_correction,0,"'As the storm passed, a celebratory mood took over the city until early Sunday morning, when rap mogul, Suge Knight, was targeted by gunfire at a Kanye West party.' entails the 'The most notable happening occurred early Sunday morning, when rap-label owner, Marion ""Suge"" Knight, was shot in the leg at a Kanye West party.'. True or False? answer:",False,True,True,0,0
2984,hallucination_correction,0,"'On Tuesday, October 7, 2003, Arnold Schwarzenegger was elected Governor of California.' entails the 'Arnold Schwarzenegger was elected Governor of California.'. True or False? answer:",True,True,True,1,1
2985,hallucination_correction,0,"'The Japanese invasion of Manchuria in 1931 and their eventual attack on China in 1937 also lead to vast areas of China not being under Chiang's control.' entails the 'The Japanese seized Manchuria in 1931, and began a war against China in 1937.'. True or False? answer:",True,True,True,1,1
2986,hallucination_correction,0,"'I want to go back again. But I am afraid, honestly, I am afraid. Propaganda against me made people think I am terrorist., said el-Nashar.' entails the 'El-Nashar is accused of terrorism.'. True or False? answer:",True,False,False,0,0
2987,hallucination_correction,0,'The university server containing the information relating to Mason's ID cards was illegally entered by computer hackers.' entails the 'Non-authorized personnel illegally entered into computer networks.'. True or False? answer:,True,True,True,1,1
2988,hallucination_correction,0,"'A powerful bomb, hidden in a truck, exploded outside the headquarters of Colombia's secret police, Wednesday, causing severe damage, Bogota mayor Andres Pastrana said.' entails the 'An attempt on Andres Pastrana's life was carried out using a powerful bomb.'. True or False? answer:",False,True,True,0,0
2989,hallucination_correction,0,"'His latest release, Together Through Life, has reached the top spot 38 years and five months after his last chart-topper, New Morning, in 1970. The 67-year-old American singer-songwriter now holds the record for the longest gap between solo number one albums. It is Dylan's seventh UK number one, his 33rd studio album and his 53rd album, including compilations and soundtracks. He first reached number one with The Freewheelin' Bob Dylan released in 1964. HMV's Gennaro Castaldo said: ""It's evident that Dylan is going through one of his zeitgeist moments, as a new generation of fans join his more established followers in appreciating his musical legacy.""' entails the 'Gennaro Castaldo is 67 years old.'. True or False? answer:",False,False,False,1,1
2990,hallucination_correction,0,"'Mr Roughan claims that children from the age of nine and up are drinking late at night. ""You don't know what the hell's going to happen."" Mr Nant has apologised to the affected, inconvenienced residents. New Zealand Post state they are going to continue to monitor the situation, however and also have on-going discussion with the local council and police ""to make sure we're abreast of any developments in the area."" The gang violence/activity New Zealand Post are referring to is, on the previous Thursday the Armed Offenders Squad was called out where they raided three homes following a shooting, eight people were arrested, and a large number of firearms were seized.' entails the 'Roughan has nine children.'. True or False? answer:",False,False,False,1,1
2991,hallucination_correction,0,"'Nine months later, John Glenn becomes the first American man to orbit the Earth.' entails the 'John Glenn was the first man in orbit.'. True or False? answer:",False,False,False,1,1
2992,hallucination_correction,0,'Companies are working to reduce the interval between drug discovery and marketing.' entails the 'Companies are working to shorten the new drug development period to an average of eight to nine years in the US.'. True or False? answer:,False,False,False,1,1
2993,hallucination_correction,0,"'President Fujimori was first elected in 1990, and then re-elected in 1995 under a new constitution.' entails the 'President Fujimori was re-elected in 1995.'. True or False? answer:",True,True,True,1,1
2994,hallucination_correction,0,'World Bank programs have been heavily criticized for many years for resulting in poverty.' entails the 'The World Bank is criticized for its activities.'. True or False? answer:,True,True,True,1,1
2995,hallucination_correction,0,"'She flew to Los Angeles last week, after her 74-year-old mother had a stroke, but is expected to return to Texas in a few days.' entails the 'She recently left her camp, vowing to come back, to visit her mother who has just had a stroke.'. True or False? answer:",False,False,False,1,1
2996,hallucination_correction,0,"'India, an enchanting country situated in the southern central peninsula of the Asian continent, covers over 3.28 million square kilometers.' entails the 'India is on the Asian continent.'. True or False? answer:",True,True,True,1,1
2997,hallucination_correction,0,"'Officials claimed they were backed by influential members of the Santa Cruz business community of Croatian descent. The security vice-minister, Marcos Farfan, said that police have surveillance photographs of Mr Dwyer at various public events attended by Mr Morales, including a peasant rally near Santa Cruz and a visit to naval installations on Lake Titicaca. Mr Farfan said that Mr Dwyer was ""following"" Mr Morales and other officials as part of the preparations for the ""assassination plot"". He added that police experts are analysing contents reportedly found in computers taken from the rooms in which the men were killed.' entails the 'Lake Titicaca has a naval installation.'. True or False? answer:",True,True,True,1,1
2998,hallucination_correction,0,"'The U.S. handed power on June 30 to Iraq's interim government chosen by the United Nations and Paul Bremer, former governor of Iraq.' entails the 'The U.S. chose Paul Bremer as new governor of Iraq.'. True or False? answer:",False,False,False,1,1
2999,hallucination_correction,0,"'In a separate mass shooting on Saturday in Pittsburgh, a man donned a bulletproof vest and killed three police officers after he had been driven into a murderous rage by an argument with his mother over a dog.  According to court papers, Richard Poplawski — who had recently been dishonourably discharged from the US Marines — had been arguing with his mother about the dog urinating inside their home early on Saturday morning when she threatened to evict him. When the argument escalated, she called the police. By the time a patrol car turned up at after 7am, Mr Poplawski, 23, had armed himself with an assault rifle, a long-arm rifle, a pistol and several rounds of ammunition.' entails the 'In Pittsburgh a man shot 3 policemen.'. True or False? answer:",True,True,True,1,1
3000,hallucination_correction,1,"'In 2003, Yunus brought the microcredit revolution to the streets of Bangladesh to support more than 50,000 beggars, whom the Grameen Bank respectfully calls Struggling Members.' entails the 'Yunus supported more than 50,000 Struggling Members.'. True or False? answer:",True,True,True,1,1
3001,hallucination_correction,1,"'India's steelmaker Tata Steel, of the Tata Group, buys Anglo-Dutch steel giant Corus Group for £6.7 billion ($12 billion), making it the world's fifth largest steel manufacturer. 70-year-old Tata group Chairman Ratan Tata, from one of India's best-known business families, won the race against Benjamin Steinbruch, 52, a famous Brazilian executive who is the chief and main owner of Companhia Siderurgica Nacional (CSN). Tata paid investors 608 pence a share, whereas the Brazilians final offer in an auction by the U.K.'s Takeover Panel was 603 pence. The deal triples Tata Steel's capacity to almost 28 million tons a year. Tata: ""This is the first step in showing that Indian industry can step outside its shores into an international market place as a global player."" Corus, which was created from the merger of British Steel and Hoogovens, currently employs 47,300 people worldwide. Last year the company was the ninth-largest steel maker worldwide. The takeover may start a round of consolidation in the fragmented steel sector.' entails the 'Tata group was founded 70 years ago.'. True or False? answer:",False,False,False,1,1
3002,hallucination_correction,1,"'Late Tuesday, authorities in the U.S. state of Texas carried out the execution of José Medellín, a Mexican national convicted of raping and murdering two teenage girls in 1993. The execution was carried out despite being at the center of an international legal dispute with objections from the International Court of Justice (ICJ) and UN Secretary-General Ban Ki-moon. José Ernesto Medellín, 33, was born in Mexico but moved to the U.S. as a child. He was sentenced to death for the 1993 rape and murder of two girls aged 14 and 16 in Houston, Texas. On Tuesday at 9:57 p.m. CDT, he was given a lethal injection at the Huntsville Unit in Huntsville, according to the Texas Department of Criminal Justice.' entails the 'José Medellín was executed in Huntsville prison.'. True or False? answer:",True,True,True,1,1
3003,hallucination_correction,1,"'Prosecutors were still expected to unseal an 11-count manslaughter indictment against the ferry's captain, Michael Gansas.' entails the 'Gansas' attorneys have said that rule was not communicated to ferry staff.'. True or False? answer:",False,False,False,1,1
3004,hallucination_correction,1,"'According to tradition, they founded Tenochtitlan ( ""Place of the High Priest Tenoch"" ) after much wandering when they saw on an island in Lake Texcoco the sign that their god Huitzilopochtli had indicated -- an eagle perched on a cactus, eating a serpent .' entails the 'They saw an eagle perched on a cactus eating a serpent.'. True or False? answer:",True,True,True,1,1
3005,hallucination_correction,1,'iTunes software has seen strong sales in Europe.' entails the 'Strong sales for iTunes in Europe.'. True or False? answer:,True,True,True,1,1
3006,hallucination_correction,1,"'Two portraits, one by Reynolds, the other by Gainsborough, since 1990 among the most looked-after works in the Art Loss Register database, were recovered this week when they were brought into Sotheby's for evaluation. Also a lithograph by Norwegian artist Edvard Munch, stolen from an Oslo art gallery in April, has been recovered, news reports said today.' entails the 'These two portraits and a lithography by Edvard Munch were recovered using the Art Loss Register database.'. True or False? answer:",False,True,True,0,0
3007,hallucination_correction,1,'British armor crashed into a jail in order to free the two soldiers who were arrested by Iraqi police and militiamen.' entails the 'UK troops stormed a police station in Iraq.'. True or False? answer:,False,True,True,0,0
3008,hallucination_correction,1,"'On August 6, 1945 the atomic bomb was dropped on the Japanese city of Hiroshima. The Enola Gay, piloted by Colonel Tibbetts, was chosen to make the mission. The mission was recorded as successful by Capt. William S. Parson at 9:20 A.M.' entails the 'In 1945, an atomic bomb was dropped on Hiroshima.'. True or False? answer:",True,True,True,1,1
3009,hallucination_correction,1,"'In the United States Senate on Tuesday, Senators Byron Dorgan, a Democrat from North Dakota, and Mike Enzi, a Republican from Wyoming, introduced the ""Freedom to Travel to Cuba Act"" (S.428), a bill that would lift the travel restrictions that have prevented U.S. citizens from visiting Cuba since the early 1960s. The bill is co-sponsored by 20 senators, and the House of Representatives is considering a companion measure, H.R. 874, introduced by Representatives Bill Delahunt and Jeff Flake. The house measure has 121 cosponsors.' entails the 'Byron Dorgan was born in Wyoming.'. True or False? answer:",False,False.,False.,1,1
3010,hallucination_correction,1,"'While the total population for Missouri increased by 2.8 percent, the Hispanic population shows a 24.9 percent increase between 2000 and 2004.' entails the 'Missouri's population is 2.8 million.'. True or False? answer:",False,False,False,1,1
3011,hallucination_correction,1,"'On Wednesday night people in the Bahçelievler district of Yenibosna in Istanbul, Turkey, claimed that they had seen a UFO flying in the sky, the Turkish newspaper Sabah reports. They said that the UFO was glowing with white lights and that it revolved around itself. Istanbul has had previous UFO incidents in the past, and in 2002, the Istanbul UFO Museum was opened to the public.' entails the 'A UFO might have been seen in Turkey.'. True or False? answer:",True,True,True,1,1
3012,hallucination_correction,1,"'The marriage is planned to take place in the Kiev Monastery of the Caves, whose father superior, Bishop Pavel, is Yulia Timoshenko's spiritual father.' entails the 'Yulia Timoshenko is the daughter of Bishop Pavel.'. True or False? answer:",False,False,False,1,1
3013,hallucination_correction,1,"'From 1016 to 1030 the Normans were pure mercenaries, serving either Byzantines or Lombards, and then Sergius of Naples, by installing their leader Rainulf in the fortress of Aversa in 1030, gave them their first pied-à-terre and they began an organized conquest of the land.' entails the 'Rainulf was the leader of the Normans.'. True or False? answer:",True,True,True,1,1
3014,hallucination_correction,1,"'A zoo worker is dead and two visitors are seriously injured after a Siberian tiger escaped from the San Francisco Zoo in San Francisco, California in the United States and attacked three people who were inside a cafe. The tiger was shot dead by police who were called to the scene. They found the tiger attacking one of the zoo visitors when they killed it.' entails the 'A tiger attacked three people in San Francisco.'. True or False? answer:",True,True,True,1,1
3015,hallucination_correction,1,"'On Feb. 20, Dr. Hunter S. Thompson took his life with a gunshot to the head at his fortified compound in Woody Creek, Colorado. The family will shortly provide more information about memorial service and media contacts. Hunter prized his privacy and we ask that his friends and admirers respect that privacy as well as that of his family, Juan Thompson said in a statement issued to Aspen Daily News. The death was confirmed by Pitkin County Sheriff Bob Braudis. Hunter S. Thompson was best known for his 1972 book ""Fear and Loathing in Las Vegas"". He was recently married and had emotionally supported his friend John Kerry's candidacy.' entails the 'John Kerry was friends with Hunter S. Thompson.'. True or False? answer:",True,True,True,1,1
3016,hallucination_correction,1,"'Mercedes-Benz is another German luxury-car manufacturer, but its M-Class sport-utility vehicle is assembled in Alabama and the new G-Class is from Austria.' entails the 'Mercedes-Benz is a German car manufacturer.'. True or False? answer:",True,True,True,1,1
3017,hallucination_correction,1,'Coronado High School English teacher Lori Rosales has read the Harry Potter books and sees them as educational and something that children can relate to because the stories are timeless.' entails the 'Teacher wins right to market Harry Potter.'. True or False? answer:,False,False,False,1,1
3018,hallucination_correction,1,"'In 1997, Tyson bit off part of one of Evander Holyfield's ears in their rematch that led to Tyson's disqualification and suspension. In 2002, at a melee at a news conference in New York, Tyson bit champion Lennox Lewis' leg.' entails the 'Tyson bit off part of one of Evander Holyfield's ears in 2002.'. True or False? answer:",False,False,False,1,1
3019,hallucination_correction,1,"'SCI, Houston's largest funeral services company, was headed by Robert Waltrip--a close associate of the Bush family.' entails the 'Robert Waltrip works for the Bush family.'. True or False? answer:",False,False,False,1,1
3020,hallucination_correction,1,'David Millar retained his Tour de France leader's yellow jersey despite crashing in the final two kilometres of the third stage of the race to Nantes.' entails the 'Tour de France winner is likely to lose the crown.'. True or False? answer:,False,False,False,1,1
3021,hallucination_correction,1,"'Lt. Mark Banks, of Savannah, Ga., tends to a patient who was medically evacuated by U.S. Navy helicopter to a temporary triage site in Aceh, Sumatra, Indonesia.' entails the 'U.S. Military evacuated U.S. citizens.'. True or False? answer:",False,False,False,1,1
3022,hallucination_correction,1,'The terrorist is suspected of being behind several deadly kidnappings and dozens of suicide attacks in Iraq.' entails the 'Terrorist kidnaps dozens of Iraqis.'. True or False? answer:,False,False,False,1,1
3023,hallucination_correction,1,"'Drew Barrymore and Justin Long have been cast in a romantic comedy called Going the Distance. The New Line Cinema film is to be directed by documentary filmmaker Nanette Burstein, who made the films The Kid Stays in the Picture and American Teen. It will be Burstein's feature film debut. Going the Distance, written by New Line staffer Geoff LaTulippe, will focus on a couple dealing with challenges arising from a cross-country romance. Media reports did not indicate a release date had been determined.' entails the 'Drew Barrymore is in a relationship with Justin Long.'. True or False? answer:",False,False,False,1,1
3024,hallucination_correction,1,'The ruling Popular Party proposed the ban of Batasuna after the 24-year-old Basque party refused to condemn the terrorist bombing the ETA carried out on Aug. 4 against civilians.' entails the 'The trigger for this move to ban Batasuna was their failure to condemn an ETA bombing.'. True or False? answer:,True,True,True,1,1
3025,hallucination_correction,1,"'A statement issued by Royal Moroccan Airlines, a copy of which was received by Agence France Presse today, said that the company decided to start two flights a week between Casablanca and Gaza as soon as the Palestinian airport is opened there.' entails the 'With the opening of the Palestinian airport, Royal Moroccan Airlines will fly between Casablanca and Gaza.'. True or False? answer:",True,True,True,1,1
3026,hallucination_correction,1,'A leading human rights group on Wednesday identified Poland and Romania as the likely locations in eastern Europe of secret prisons where al-Qaeda suspects are interrogated by the Central Intelligence Agency.' entails the 'CIA secret prisons were located in Eastern Europe.'. True or False? answer:,True,True,True,1,1
3027,hallucination_correction,1,"'Then came the dozens of protesters who started camping out near Bush's ranch this month, led by a California mother who lost her son in the war and insists on speaking to the president.' entails the 'FBI whistleblower Coleen Rowley has also arrived in Texas, as has Becky Lourey, another mother who has lost her son in Iraq and a state senator in Minnesota'. True or False? answer:",False,False,False,1,1
3028,hallucination_correction,1,"'The number of Gulf War veterans who suffer from Gulf War illness is difficult to grasp. Robinson and other advocates say they believe that many of the 330,000 Gulf War veterans who have sought medical treatment from the VA since the war, and 179,000 who are collecting some level of disability benefits, are suffering from one or more of the symptoms.' entails the 'Many US soldiers developed Gulf War illness after the Gulf War.'. True or False? answer:",True,True,True,1,1
3029,hallucination_correction,1,"'Thanks to the thirty Heads who responded to my question about maternity leave. Clearly, the amount of maternity leave offered to teachers at international schools varies greatly from school to school.' entails the 'Maternity leave varies in Europe.'. True or False? answer:",False,False,False,1,1
3030,hallucination_correction,1,'Fast forward a decade or two and scientists began to notice antibiotic-resistant strains of bacteria.' entails the 'Bacteria is winning the war against antibiotics.'. True or False? answer:,False,True,True,0,0
3031,hallucination_correction,1,"'The Arabic Language is the door to Islam and the Language of the holy Quran and Prophetic traditions. Therefore, distancing ourselves from Arabic studies leads to innovation and disbelief.' entails the 'Arabic is the language of the Quran.'. True or False? answer:",True,True,True,1,1
3032,hallucination_correction,1,"'French justice minister Rachida Dati is trying to stop her convicted drug-trafficker brother from publishing a no-holds-barred book which she fears will reveal the identity of her baby's father. Jamal Dati intends to lift the lid on his famous sister's private life in the revealing family biography to go on sale later this year. The glamorous politician triggered a frenzy of media speculation after refusing to reveal who fathered baby Zohra, who was born last January.' entails the 'Rachida Dati is a minister in France.'. True or False? answer:",True,True,True,1,1
3033,hallucination_correction,1,"'Between 1978 and 1982, 32 states acknowledged the medical benefits and attempted to make cannabis available, but possession remains a federal offence. Among the states where marijuana is legally used for medical purposes are California, Oregon, Washington, Alaska, Arizona, and Nevada.' entails the 'In the Netherlands, people can legally have 32 grams of cannabis in their possession.'. True or False? answer:",False,False,False,1,1
